lncRNA_id,line1_name,line1_family,chr,lncrna_start,lncrna_end,line1_start,line1_end,association_type,distance
ENSG00000270659.2,L1MD2,L1,chr2,213151972,213153661,213117970,213118030,proximal,33942
ENSG00000270659.2,L1PA5,L1,chr2,213151972,213153661,213123486,213123612,proximal,28360
ENSG00000270659.2,L1M5,L1,chr2,213151972,213153661,213125390,213125805,proximal,26167
ENSG00000270659.2,L1M5,L1,chr2,213151972,213153661,213163138,213163200,proximal,9477
ENSG00000270659.2,L1ME3Cz,L1,chr2,213151972,213153661,213163288,213163484,proximal,9627
ENSG00000270659.2,L1MD3,L1,chr2,213151972,213153661,213175494,213175562,proximal,21833
ENSG00000270659.2,L1MD2,L1,chr2,213151972,213153661,213181413,213181749,proximal,27752
ENSG00000270659.2,L1MA2,L1,chr2,213151972,213153661,213187150,213187249,proximal,33489
ENSG00000270659.2,L1ME4a,L1,chr2,213151972,213153661,213190081,213190241,proximal,36420
ENSG00000270659.2,L1ME4a,L1,chr2,213151972,213153661,213192076,213192581,proximal,38415
ENSG00000270659.2,L1M5,L1,chr2,213151972,213153661,213197116,213197413,proximal,43455
ENSG00000270659.2,L1MC5a,L1,chr2,213151972,213153661,213201197,213201270,proximal,47536
ENSG00000273142.1,L1MC5a,L1,chr7,66902857,66906297,66866371,66866464,proximal,36393
ENSG00000273142.1,L1MC5a,L1,chr7,66902857,66906297,66866456,66866915,proximal,35942
ENSG00000273142.1,L1ME4b,L1,chr7,66902857,66906297,66875598,66875993,proximal,26864
ENSG00000273142.1,L1ME4c,L1,chr7,66902857,66906297,66891330,66891446,proximal,11411
ENSG00000273142.1,L1ME4c,L1,chr7,66902857,66906297,66891559,66891647,proximal,11210
ENSG00000273142.1,L1ME4c,L1,chr7,66902857,66906297,66891947,66892114,proximal,10743
ENSG00000273142.1,L1ME4c,L1,chr7,66902857,66906297,66892399,66892484,proximal,10373
ENSG00000273142.1,L1ME3G,L1,chr7,66902857,66906297,66892613,66892763,proximal,10094
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66896872,66897477,proximal,5380
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66897635,66897713,proximal,5144
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66898007,66898038,proximal,4819
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66917214,66917315,proximal,10917
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66917610,66918055,proximal,11313
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66918742,66918811,proximal,12445
ENSG00000273142.1,L1ME3E,L1,chr7,66902857,66906297,66919971,66920261,proximal,13674
ENSG00000273142.1,L1ME3E,L1,chr7,66902857,66906297,66920383,66920632,proximal,14086
ENSG00000273142.1,L1MA7,L1,chr7,66902857,66906297,66925322,66925723,proximal,19025
ENSG00000273142.1,L1MA7,L1,chr7,66902857,66906297,66925940,66926225,proximal,19643
ENSG00000273142.1,L1MA7,L1,chr7,66902857,66906297,66926215,66926338,proximal,19918
ENSG00000273142.1,L1P4,L1,chr7,66902857,66906297,66926663,66926677,proximal,20366
ENSG00000273142.1,L1M5,L1,chr7,66902857,66906297,66933375,66933590,proximal,27078
ENSG00000273142.1,L1M1,L1,chr7,66902857,66906297,66935843,66937699,proximal,29546
ENSG00000273142.1,L1M1,L1,chr7,66902857,66906297,66938023,66938329,proximal,31726
ENSG00000273142.1,L1MB8,L1,chr7,66902857,66906297,66938329,66938485,proximal,32032
ENSG00000273142.1,L1ME3Cz,L1,chr7,66902857,66906297,66938807,66939243,proximal,32510
ENSG00000273142.1,L1ME3Cz,L1,chr7,66902857,66906297,66939357,66939443,proximal,33060
ENSG00000273142.1,L1M4,L1,chr7,66902857,66906297,66940349,66940617,proximal,34052
ENSG00000273142.1,L1ME4a,L1,chr7,66902857,66906297,66940911,66940969,proximal,34614
ENSG00000273142.1,L1ME4a,L1,chr7,66902857,66906297,66941598,66941698,proximal,35301
ENSG00000271452.1,L1M5,L1,chr2,75669989,75670454,75623772,75624136,proximal,45853
ENSG00000271452.1,L1MA4,L1,chr2,75669989,75670454,75624175,75624417,proximal,45572
ENSG00000271452.1,L1ME4b,L1,chr2,75669989,75670454,75624842,75624922,proximal,45067
ENSG00000271452.1,L1ME3G,L1,chr2,75669989,75670454,75628469,75629074,proximal,40915
ENSG00000271452.1,L1M5,L1,chr2,75669989,75670454,75629123,75629212,proximal,40777
ENSG00000271452.1,L1MA4,L1,chr2,75669989,75670454,75639311,75640596,proximal,29393
ENSG00000271452.1,L1P4,L1,chr2,75669989,75670454,75642390,75643273,proximal,26716
ENSG00000271452.1,L1MA9,L1,chr2,75669989,75670454,75643373,75643508,proximal,26481
ENSG00000271452.1,L1ME3Cz,L1,chr2,75669989,75670454,75648217,75648577,proximal,21412
ENSG00000271452.1,L1ME3Cz,L1,chr2,75669989,75670454,75648888,75648953,proximal,21036
ENSG00000271452.1,L1MC4,L1,chr2,75669989,75670454,75648966,75649322,proximal,20667
ENSG00000271452.1,L1MC4,L1,chr2,75669989,75670454,75649518,75649651,proximal,20338
ENSG00000271452.1,L1MC4,L1,chr2,75669989,75670454,75649930,75650080,proximal,19909
ENSG00000271452.1,L1ME3E,L1,chr2,75669989,75670454,75650148,75650252,proximal,19737
ENSG00000271452.1,L1ME3D,L1,chr2,75669989,75670454,75655593,75655696,proximal,14293
ENSG00000271452.1,L1ME3B,L1,chr2,75669989,75670454,75655705,75655872,proximal,14117
ENSG00000271452.1,HAL1,L1,chr2,75669989,75670454,75656428,75656881,proximal,13108
ENSG00000271452.1,HAL1,L1,chr2,75669989,75670454,75657112,75657263,proximal,12726
ENSG00000271452.1,HAL1,L1,chr2,75669989,75670454,75657315,75657370,proximal,12619
ENSG00000271452.1,L1MB4,L1,chr2,75669989,75670454,75657867,75658072,proximal,11917
ENSG00000271452.1,L1MB4,L1,chr2,75669989,75670454,75658305,75658540,proximal,11449
ENSG00000271452.1,L1MB4,L1,chr2,75669989,75670454,75658550,75658846,proximal,11143
ENSG00000271452.1,L1MB4,L1,chr2,75669989,75670454,75658857,75661321,proximal,8668
ENSG00000271452.1,L1M5,L1,chr2,75669989,75670454,75661806,75662311,proximal,7678
ENSG00000271452.1,L1ME3G,L1,chr2,75669989,75670454,75662962,75663020,proximal,6969
ENSG00000271452.1,L1M5,L1,chr2,75669989,75670454,75663995,75664201,proximal,5788
ENSG00000271452.1,L1M2,L1,chr2,75669989,75670454,75668689,75668936,proximal,1053
ENSG00000271452.1,L1M2,L1,chr2,75669989,75670454,75669054,75669228,proximal,761
ENSG00000271452.1,L1MC5,L1,chr2,75669989,75670454,75669273,75669398,proximal,591
ENSG00000271452.1,L1M2,L1,chr2,75669989,75670454,75669508,75669657,proximal,332
ENSG00000271452.1,L1ME3A,L1,chr2,75669989,75670454,75673667,75674260,proximal,3213
ENSG00000271452.1,L1MC4,L1,chr2,75669989,75670454,75675123,75675180,proximal,4669
ENSG00000271452.1,L1MC4,L1,chr2,75669989,75670454,75675315,75675433,proximal,4861
ENSG00000271452.1,L1P2,L1,chr2,75669989,75670454,75681128,75684565,proximal,10674
ENSG00000271452.1,L1PA7,L1,chr2,75669989,75670454,75684565,75685217,proximal,14111
ENSG00000271452.1,L1M5,L1,chr2,75669989,75670454,75693890,75694106,proximal,23436
ENSG00000271452.1,L1ME4b,L1,chr2,75669989,75670454,75694785,75694940,proximal,24331
ENSG00000271452.1,L1ME4c,L1,chr2,75669989,75670454,75698164,75698580,proximal,27710
ENSG00000271452.1,L1ME4c,L1,chr2,75669989,75670454,75699425,75699446,proximal,28971
ENSG00000271452.1,L1MA8,L1,chr2,75669989,75670454,75709411,75709824,proximal,38957
ENSG00000271452.1,L1MB1,L1,chr2,75669989,75670454,75717588,75718008,proximal,47134
ENSG00000271452.1,L1MB1,L1,chr2,75669989,75670454,75718008,75718187,proximal,47554
ENSG00000271452.1,L1ME3B,L1,chr2,75669989,75670454,75718541,75719011,proximal,48087
ENSG00000271452.1,L1ME3B,L1,chr2,75669989,75670454,75719305,75719661,proximal,48851
ENSG00000271452.1,L1ME3B,L1,chr2,75669989,75670454,75719768,75720094,proximal,49314
ENSG00000271452.1,L1MC5,L1,chr2,75669989,75670454,75720198,75720985,proximal,49744
ENSG00000226950.8,L1ME3A,L1,chr4,52712325,52723623,52671444,52671715,proximal,40610
ENSG00000226950.8,L1ME3A,L1,chr4,52712325,52723623,52673509,52673931,proximal,38394
ENSG00000226950.8,L1ME3A,L1,chr4,52712325,52723623,52674236,52674298,proximal,38027
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52678296,52678610,proximal,33715
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52678916,52679340,proximal,32985
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52679348,52679498,proximal,32827
ENSG00000226950.8,HAL1M8,L1,chr4,52712325,52723623,52681597,52681711,proximal,30614
ENSG00000226950.8,L1MB7,L1,chr4,52712325,52723623,52681709,52682107,proximal,30218
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52682152,52682275,proximal,30050
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52682829,52683047,proximal,29278
ENSG00000226950.8,L1PA10,L1,chr4,52712325,52723623,52683814,52684353,proximal,27972
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52691496,52692751,proximal,19574
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52693051,52695368,proximal,16957
ENSG00000226950.8,L1PA14,L1,chr4,52712325,52723623,52695535,52695612,proximal,16713
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52696036,52696119,proximal,16206
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52696427,52696860,proximal,15465
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52697167,52697463,proximal,14862
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52697496,52698490,proximal,13835
ENSG00000226950.8,L1PA15,L1,chr4,52712325,52723623,52698536,52698913,proximal,13412
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52708106,52708237,proximal,4088
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52708265,52708295,proximal,4030
ENSG00000226950.8,L1ME3A,L1,chr4,52712325,52723623,52723252,52723368,overlap,0
ENSG00000226950.8,L1ME3A,L1,chr4,52712325,52723623,52723816,52724528,proximal,193
ENSG00000226950.8,L1ME2z,L1,chr4,52712325,52723623,52724545,52725203,proximal,922
ENSG00000226950.8,L1MA10,L1,chr4,52712325,52723623,52725212,52725411,proximal,1589
ENSG00000226950.8,L1PA16,L1,chr4,52712325,52723623,52725411,52725580,proximal,1788
ENSG00000226950.8,L1MA10,L1,chr4,52712325,52723623,52725580,52725644,proximal,1957
ENSG00000226950.8,L1ME2z,L1,chr4,52712325,52723623,52725651,52725856,proximal,2028
ENSG00000226950.8,L1ME2z,L1,chr4,52712325,52723623,52726174,52726472,proximal,2551
ENSG00000226950.8,L1MB4,L1,chr4,52712325,52723623,52730898,52731393,proximal,7275
ENSG00000226950.8,L1MCa,L1,chr4,52712325,52723623,52736257,52736329,proximal,12634
ENSG00000226950.8,L1MCa,L1,chr4,52712325,52723623,52736613,52736634,proximal,12990
ENSG00000226950.8,L1MD2,L1,chr4,52712325,52723623,52738750,52738985,proximal,15127
ENSG00000226950.8,L1MC4a,L1,chr4,52712325,52723623,52739582,52740406,proximal,15959
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52742562,52742636,proximal,18939
ENSG00000226950.8,L1MC5a,L1,chr4,52712325,52723623,52742932,52742987,proximal,19309
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52761355,52761479,proximal,37732
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52761799,52762166,proximal,38176
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52763629,52763872,proximal,40006
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52764726,52764977,proximal,41103
ENSG00000226950.8,L1ME4a,L1,chr4,52712325,52723623,52765701,52765797,proximal,42078
ENSG00000226950.8,L1MA2,L1,chr4,52712325,52723623,52766057,52768175,proximal,42434
ENSG00000226950.8,L1PA5,L1,chr4,52712325,52723623,52768173,52774291,proximal,44550
ENSG00000291207.1,L1MD1,L1,chr7,45723780,45769042,45672436,45673964,proximal,49816
ENSG00000291207.1,L1MD1,L1,chr7,45723780,45769042,45674008,45674378,proximal,49402
ENSG00000291207.1,L1MD1,L1,chr7,45723780,45769042,45674667,45677214,proximal,46566
ENSG00000291207.1,L1M3,L1,chr7,45723780,45769042,45684605,45684724,proximal,39056
ENSG00000291207.1,L1MB8,L1,chr7,45723780,45769042,45688734,45688959,proximal,34821
ENSG00000291207.1,L1MA9,L1,chr7,45723780,45769042,45692623,45692843,proximal,30937
ENSG00000291207.1,L1M5,L1,chr7,45723780,45769042,45692916,45693162,proximal,30618
ENSG00000291207.1,L1P1,L1,chr7,45723780,45769042,45693157,45693654,proximal,30126
ENSG00000291207.1,L1HS,L1,chr7,45723780,45769042,45693655,45694128,proximal,29652
ENSG00000291207.1,L1M5,L1,chr7,45723780,45769042,45694132,45694598,proximal,29182
ENSG00000291207.1,L1MEc,L1,chr7,45723780,45769042,45694692,45695297,proximal,28483
ENSG00000291207.1,L1MC2,L1,chr7,45723780,45769042,45705026,45707845,proximal,15935
ENSG00000291207.1,L1MB3,L1,chr7,45723780,45769042,45711478,45711600,proximal,12180
ENSG00000291207.1,L1M4c,L1,chr7,45723780,45769042,45711848,45712316,proximal,11464
ENSG00000291207.1,L1MEd,L1,chr7,45723780,45769042,45723915,45723972,overlap,0
ENSG00000291207.1,L1PA6,L1,chr7,45723780,45769042,45737146,45738217,overlap,0
ENSG00000291207.1,L1MA5,L1,chr7,45723780,45769042,45748001,45748257,overlap,0
ENSG00000291207.1,L1ME4c,L1,chr7,45723780,45769042,45750678,45750983,overlap,0
ENSG00000291207.1,L1PA6,L1,chr7,45723780,45769042,45756468,45756865,overlap,0
ENSG00000291207.1,L1ME3,L1,chr7,45723780,45769042,45763738,45764113,overlap,0
ENSG00000291207.1,L1MC5a,L1,chr7,45723780,45769042,45785549,45785641,proximal,16507
ENSG00000291207.1,L1MC5a,L1,chr7,45723780,45769042,45785665,45786057,proximal,16623
ENSG00000291207.1,L1ME4c,L1,chr7,45723780,45769042,45789730,45789854,proximal,20688
ENSG00000291207.1,L1ME4c,L1,chr7,45723780,45769042,45789977,45790114,proximal,20935
ENSG00000291207.1,L1ME4b,L1,chr7,45723780,45769042,45791017,45791173,proximal,21975
ENSG00000291207.1,L1MB8,L1,chr7,45723780,45769042,45792809,45793416,proximal,23767
ENSG00000291207.1,L1MB8,L1,chr7,45723780,45769042,45793567,45793652,proximal,24525
ENSG00000291207.1,L1MB8,L1,chr7,45723780,45769042,45793945,45793976,proximal,24903
ENSG00000291207.1,L1ME4c,L1,chr7,45723780,45769042,45806121,45806298,proximal,37079
ENSG00000287978.1,L1PA16,L1,chr1,146387202,146388092,146337054,146337510,proximal,49692
ENSG00000287978.1,L1ME3G,L1,chr1,146387202,146388092,146337510,146337850,proximal,49352
ENSG00000287978.1,L1MC2,L1,chr1,146387202,146388092,146343710,146344029,proximal,43173
ENSG00000287978.1,L1MC2,L1,chr1,146387202,146388092,146344757,146345013,proximal,42189
ENSG00000287978.1,L1ME4c,L1,chr1,146387202,146388092,146351837,146352274,proximal,34928
ENSG00000287978.1,L1MEd,L1,chr1,146387202,146388092,146352287,146353350,proximal,33852
ENSG00000287978.1,L1MEd,L1,chr1,146387202,146388092,146353452,146353990,proximal,33212
ENSG00000287978.1,L1ME4a,L1,chr1,146387202,146388092,146358578,146358942,proximal,28260
ENSG00000287978.1,L1MA6,L1,chr1,146387202,146388092,146358942,146359031,proximal,28171
ENSG00000287978.1,L1ME4a,L1,chr1,146387202,146388092,146359031,146359203,proximal,27999
ENSG00000287978.1,L1PA5,L1,chr1,146387202,146388092,146361456,146363196,proximal,24006
ENSG00000287978.1,L1M5,L1,chr1,146387202,146388092,146363494,146363536,proximal,23666
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146367987,146368345,proximal,18857
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146368336,146368482,proximal,18720
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146368798,146368812,proximal,18390
ENSG00000287978.1,L1ME3G,L1,chr1,146387202,146388092,146368809,146368923,proximal,18279
ENSG00000287978.1,L1M5,L1,chr1,146387202,146388092,146370841,146370908,proximal,16294
ENSG00000287978.1,HAL1,L1,chr1,146387202,146388092,146374912,146375153,proximal,12049
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146392178,146392752,proximal,4086
ENSG00000287978.1,L1M5,L1,chr1,146387202,146388092,146392773,146392883,proximal,4681
ENSG00000287978.1,L1ME2,L1,chr1,146387202,146388092,146408027,146408157,proximal,19935
ENSG00000287978.1,L1MB3,L1,chr1,146387202,146388092,146412869,146412950,proximal,24777
ENSG00000287978.1,L1MB3,L1,chr1,146387202,146388092,146412994,146413250,proximal,24902
ENSG00000287978.1,L1M5,L1,chr1,146387202,146388092,146417771,146418010,proximal,29679
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146418270,146418953,proximal,30178
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146419015,146419731,proximal,30923
ENSG00000287978.1,L1MEc,L1,chr1,146387202,146388092,146419740,146419815,proximal,31648
ENSG00000287978.1,L1M7,L1,chr1,146387202,146388092,146428139,146428277,proximal,40047
ENSG00000287978.1,L1M7,L1,chr1,146387202,146388092,146428577,146429308,proximal,40485
ENSG00000287978.1,L1M7,L1,chr1,146387202,146388092,146429457,146429943,proximal,41365
ENSG00000287978.1,L1MEg,L1,chr1,146387202,146388092,146436162,146436281,proximal,48070
ENSG00000287978.1,L1PA5,L1,chr1,146387202,146388092,146436979,146437313,proximal,48887
ENSG00000287978.1,L1PB4,L1,chr1,146387202,146388092,146437481,146438392,proximal,49389
ENSG00000290720.1,L1MA4,L1,chr19,56368099,56379828,56323843,56324356,proximal,43743
ENSG00000290720.1,L1MA4,L1,chr19,56368099,56379828,56324363,56324704,proximal,43395
ENSG00000290720.1,L1MA9,L1,chr19,56368099,56379828,56325852,56325939,proximal,42160
ENSG00000290720.1,L1MA9,L1,chr19,56368099,56379828,56326236,56326305,proximal,41794
ENSG00000290720.1,L1MA9,L1,chr19,56368099,56379828,56326337,56326665,proximal,41434
ENSG00000290720.1,L1ME3F,L1,chr19,56368099,56379828,56328042,56328258,proximal,39841
ENSG00000290720.1,L1MC,L1,chr19,56368099,56379828,56328689,56328719,proximal,39380
ENSG00000290720.1,L1MC,L1,chr19,56368099,56379828,56329021,56329066,proximal,39033
ENSG00000290720.1,L1MC,L1,chr19,56368099,56379828,56329378,56329681,proximal,38418
ENSG00000290720.1,L1PA16,L1,chr19,56368099,56379828,56329827,56331578,proximal,36521
ENSG00000290720.1,L1PA16,L1,chr19,56368099,56379828,56331888,56333626,proximal,34473
ENSG00000290720.1,L1PA16,L1,chr19,56368099,56379828,56333626,56334081,proximal,34018
ENSG00000290720.1,L1PA16,L1,chr19,56368099,56379828,56334076,56334328,proximal,33771
ENSG00000290720.1,L1MA3,L1,chr19,56368099,56379828,56334464,56334617,proximal,33482
ENSG00000290720.1,L1PA13,L1,chr19,56368099,56379828,56334618,56335424,proximal,32675
ENSG00000290720.1,L1P1,L1,chr19,56368099,56379828,56335422,56337734,proximal,30365
ENSG00000290720.1,L1MC5a,L1,chr19,56368099,56379828,56337755,56337803,proximal,30296
ENSG00000290720.1,L1ME3Cz,L1,chr19,56368099,56379828,56337832,56337977,proximal,30122
ENSG00000290720.1,L1P2,L1,chr19,56368099,56379828,56340910,56340949,proximal,27150
ENSG00000290720.1,L1PA10,L1,chr19,56368099,56379828,56341037,56341110,proximal,26989
ENSG00000290720.1,L1P2,L1,chr19,56368099,56379828,56341111,56341480,proximal,26619
ENSG00000290720.1,L1MA4,L1,chr19,56368099,56379828,56353364,56353485,proximal,14614
ENSG00000290720.1,L1MB3,L1,chr19,56368099,56379828,56353863,56354308,proximal,13791
ENSG00000290720.1,L1MEf,L1,chr19,56368099,56379828,56356682,56357166,proximal,10933
ENSG00000290720.1,L1MA4,L1,chr19,56368099,56379828,56357349,56357580,proximal,10519
ENSG00000290720.1,L1MD3,L1,chr19,56368099,56379828,56357580,56357649,proximal,10450
ENSG00000290720.1,L1PA10,L1,chr19,56368099,56379828,56357646,56358120,proximal,9979
ENSG00000290720.1,L1PA10,L1,chr19,56368099,56379828,56358420,56361875,proximal,6224
ENSG00000290720.1,L1MD3,L1,chr19,56368099,56379828,56362198,56362285,proximal,5814
ENSG00000290720.1,L1MD3,L1,chr19,56368099,56379828,56362886,56362980,proximal,5119
ENSG00000290720.1,L1ME2,L1,chr19,56368099,56379828,56364406,56365048,proximal,3051
ENSG00000290720.1,L1MCa,L1,chr19,56368099,56379828,56365534,56366197,proximal,1902
ENSG00000290720.1,L1MCa,L1,chr19,56368099,56379828,56366447,56366463,proximal,1636
ENSG00000290720.1,L1MCa,L1,chr19,56368099,56379828,56366808,56366946,proximal,1153
ENSG00000290720.1,L1ME2z,L1,chr19,56368099,56379828,56370026,56370367,overlap,0
ENSG00000290720.1,L1ME2z,L1,chr19,56368099,56379828,56370582,56370598,overlap,0
ENSG00000290720.1,L1ME3A,L1,chr19,56368099,56379828,56370865,56371002,overlap,0
ENSG00000290720.1,L1MC,L1,chr19,56368099,56379828,56376565,56376707,overlap,0
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56377989,56378092,overlap,0
ENSG00000290720.1,L1PA5,L1,chr19,56368099,56379828,56378180,56378224,overlap,0
ENSG00000290720.1,L1PA5,L1,chr19,56368099,56379828,56378224,56378345,overlap,0
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56378389,56378494,overlap,0
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56378786,56379197,overlap,0
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56379499,56379954,overlap,0
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56380262,56380444,proximal,434
ENSG00000290720.1,L1M5,L1,chr19,56368099,56379828,56382221,56382321,proximal,2393
